log_date,active_tname,fans_label,uu,uu_non,uu_asc,uu_des,uu_month_ratio,uu_non_month_ratio,uu_asc_month_ratio,uu_des_month_ratio
20200731,音乐,1,546337,523880,0,132,1.031959684,0.989541326,,0.000249331
20200731,音乐,2,46940,44782,1902,24,1.029702102,0.982363006,0.041723336,0.000526477
20200731,音乐,3,13480,12776,579,3,1.040765905,0.986411365,0.044703521,0.000231624
20200731,音乐,4,2860,2711,138,1,1.040378319,0.986176792,0.050200073,0.000363769
20200731,音乐,5,437,411,25,0,1.05811138,0.995157385,0.060532688,
20200731,鬼畜,0,32,26,0,6,1.185185185,0.962962963,,0.222222222
20200731,鬼畜,1,17284,16742,0,17,1.000636832,0.96925838,,0.000984195
20200731,鬼畜,2,4266,4135,112,6,1.009226402,0.978235155,0.026496333,0.001419446
20200731,鬼畜,3,1876,1817,56,2,1.016802168,0.984823848,0.030352304,0.001084011
20200731,鬼畜,4,582,571,11,0,1.006920415,0.987889273,0.019031142,
20200731,鬼畜,5,105,100,5,0,1.05,1,0.05,
20200831,付费,1,9,8,0,0,1.125,1,,
20200831,付费,2,4,4,0,0,1,1,,
20200831,付费,3,5,5,0,0,0.833333333,0.833333333,,
20200831,付费,4,7,7,0,0,1,1,,
20200831,付费,5,4,4,0,0,1,1,,
20200831,动画,0,254,212,0,38,1.192488263,0.995305164,,0.178403756
20200831,动画,1,369579,351223,0,162,1.039188285,0.987574583,,0.000455514
20200831,动画,2,45941,43525,2075,33,1.030691226,0.976488008,0.046552846,0.000740359
20200831,动画,3,15576,14651,850,9,1.048747643,0.986466469,0.057231349,0.000605979
20200831,动画,4,3658,3446,204,1,1.049942595,0.989092997,0.058553387,0.000287026
20200831,动画,5,471,435,28,0,1.072892938,0.990888383,0.063781321,
20200831,国创,0,14,11,0,2,1.272727273,1,,0.181818182
20200831,国创,1,27739,25817,0,11,1.07390631,0.999496709,,0.000425861
20200831,国创,2,3600,3368,201,3,1.051709027,0.983932223,0.058720421,0.000876424
20200831,国创,3,1364,1286,73,1,1.044410413,0.984686064,0.055895865,0.000765697
20200831,国创,4,334,320,13,0,1.040498442,0.996884735,0.040498442,
20200831,国创,5,66,64,2,0,1.03125,1,0.03125,
20200831,娱乐,0,192,156,0,33,1.230769231,1,,0.211538462
20200831,娱乐,1,459990,440916,0,229,1.033838727,0.990969447,,0.000514683
20200831,娱乐,2,59801,57455,2105,33,1.025587817,0.98535389,0.036100773,0.00056595
20200831,娱乐,3,17335,16768,533,3,1.02561827,0.992071944,0.03153473,0.000177494
20200831,娱乐,4,2465,2362,88,0,1.033109807,0.989941324,0.036881811,
20200831,娱乐,5,197,185,7,0,1.042328042,0.978835979,0.037037037,
20200831,影视,0,278,224,0,48,1.230088496,0.991150442,,0.212389381
20200831,影视,1,576598,551468,0,145,1.032145926,0.987161678,,0.000259559
20200831,影视,2,44834,42665,1948,28,1.031211905,0.981323458,0.044805299,0.000644019
20200831,影视,3,12763,12189,528,13,1.03027123,0.983936067,0.042621892,0.001049403
20200831,影视,4,2346,2232,111,0,1.039432875,0.98892335,0.049180328,
20200831,影视,5,288,279,9,0,1.014084507,0.982394366,0.031690141,
20200831,数码,0,42,29,0,12,1.448275862,1,,0.413793103
20200831,数码,1,87186,82624,0,12,1.046336634,0.991587159,,0.000144014
20200831,数码,2,7992,7474,439,8,1.046895468,0.979041132,0.057505895,0.001047943
20200831,数码,3,2792,2617,160,1,1.040626165,0.975400671,0.059634737,0.000372717
20200831,数码,4,908,845,62,0,1.073286052,0.998817967,0.073286052,
20200831,数码,5,132,130,2,0,1.015384615,1,0.015384615,
20200831,时尚,0,52,42,0,8,1.238095238,1,,0.19047619
20200831,时尚,1,128451,119085,0,38,1.062896152,0.985395118,,0.000314439
20200831,时尚,2,12486,11789,522,5,1.03019802,0.972689769,0.043069307,0.000412541
20200831,时尚,3,6386,5915,319,8,1.05710975,0.979142526,0.052805827,0.001324284
20200831,时尚,4,3027,2895,118,0,1.032753327,0.987717503,0.040259297,
20200831,时尚,5,621,601,19,0,1.041946309,1.008389262,0.031879195,
20200831,游戏,0,1447,1153,0,262,1.25389948,0.999133449,,0.227036395
20200831,游戏,1,2888685,2719985,1,871,1.053566707,0.992038121,3.65E-07,0.000317673
20200831,游戏,2,179475,167817,10393,121,1.048188338,0.980102088,0.060698267,0.000706677
20200831,游戏,3,49243,46007,2823,30,1.053980009,0.984717793,0.060422508,0.00064211
20200831,游戏,4,9556,8996,526,2,1.047118124,0.985754986,0.057637519,0.000219154
20200831,游戏,5,1364,1274,85,0,1.068128426,0.997650744,0.066562255,
20200831,生活,0,1570,1232,0,260,1.273317113,0.99918897,,0.210867802
20200831,生活,1,3579926,3325055,1,650,1.063709493,0.98797924,2.97E-07,0.000193136
20200831,生活,2,155429,144957,8836,109,1.045842978,0.975379502,0.05945524,0.000733434
20200831,生活,3,46945,43737,2760,35,1.049073722,0.977384969,0.061677356,0.00078214
20200831,生活,4,13013,12204,754,10,1.051385635,0.986022461,0.060919447,0.00080795
20200831,生活,5,1956,1815,136,0,1.068268706,0.991261606,0.074276352,
20200831,电影,1,31,31,0,0,1,1,,
20200831,电影,2,18,18,0,0,0.947368421,0.947368421,,
20200831,电影,3,18,18,0,0,1,1,,
20200831,电影,4,8,8,0,0,1,1,,
20200831,电影,5,2,2,0,0,1,1,,
20200831,电视剧,1,47,44,0,0,1.044444444,0.977777778,,
20200831,电视剧,2,16,15,1,0,1.066666667,1,0.066666667,
20200831,电视剧,3,12,12,0,0,1,1,,
20200831,电视剧,4,6,6,0,0,1,1,,
20200831,电视剧,5,4,4,0,0,1,1,,
20200831,番剧,0,4,3,0,1,1.333333333,1,,0.333333333
20200831,番剧,1,4094,3990,0,2,1.011113855,0.985428501,,0.000493949
20200831,番剧,2,2045,2005,36,0,1.008382643,0.988658777,0.017751479,
20200831,番剧,3,893,875,15,2,1.011325028,0.990939977,0.016987542,0.002265006
20200831,番剧,4,172,169,3,0,1.005847953,0.988304094,0.01754386,
20200831,番剧,5,21,20,1,0,1,0.952380952,0.047619048,
20200831,知识,0,125,89,0,32,1.388888889,0.988888889,,0.355555556
20200831,知识,1,232832,209896,0,58,1.096872365,0.988820789,,0.000273238
20200831,知识,2,41267,37573,3146,12,1.064625148,0.969325628,0.081161963,0.000309582
20200831,知识,3,14352,13197,1068,7,1.059813912,0.974523704,0.078865751,0.00051691
20200831,知识,4,4129,3805,312,1,1.066098632,0.982442551,0.080557707,0.000258198
20200831,知识,5,551,501,46,0,1.113131313,1.012121212,0.092929293,
20200831,纪录片,0,6,5,0,1,1.2,1,,0.2
20200831,纪录片,1,24508,24084,0,3,0.998004642,0.98073869,,0.000122165
20200831,纪录片,2,1945,1873,69,0,0.996924654,0.960020502,0.035366479,
20200831,纪录片,3,620,588,32,0,1.02310231,0.97029703,0.052805281,
20200831,纪录片,4,171,165,6,0,1.055555556,1.018518519,0.037037037,
20200831,纪录片,5,29,29,0,0,1,1,,
20200831,舞蹈,0,26,21,0,5,1.238095238,1,,0.238095238
20200831,舞蹈,1,99297,95823,0,31,1.023712074,0.987896533,,0.000319598
20200831,舞蹈,2,12133,11689,385,8,1.025873002,0.988331783,0.032552634,0.000676418
20200831,舞蹈,3,3876,3735,122,5,1.023501452,0.986268814,0.032215474,0.001320306
20200831,舞蹈,4,1248,1201,40,1,1.02800659,0.989291598,0.032948929,0.000823723
20200831,舞蹈,5,181,172,9,0,1.046242775,0.994219653,0.052023121,
20200831,资讯,1,46,41,0,0,1.022222222,0.911111111,,
20200831,资讯,2,46,37,6,0,1.095238095,0.880952381,0.142857143,
20200831,资讯,3,49,40,8,0,1.042553191,0.85106383,0.170212766,
20200831,资讯,4,60,45,13,0,1.224489796,0.918367347,0.265306122,
20200831,资讯,5,39,34,5,0,1.114285714,0.971428571,0.142857143,
20200831,音乐,0,253,195,0,52,1.304123711,1.005154639,,0.268041237
20200831,音乐,1,563514,540455,0,123,1.031440301,0.989233751,,0.000225136
20200831,音乐,2,48401,46144,2019,20,1.03112484,0.983042182,0.043012356,0.000426076
20200831,音乐,3,13927,13268,601,8,1.033160237,0.984272997,0.04458457,0.000593472
20200831,音乐,4,2989,2828,150,0,1.045104895,0.988811189,0.052447552,
20200831,音乐,5,455,438,15,0,1.041189931,1.00228833,0.034324943,
20200831,鬼畜,0,36,32,0,4,1.125,1,,0.125
20200831,鬼畜,1,17519,16959,0,24,1.01359639,0.981196482,,0.001388567
20200831,鬼畜,2,4313,4168,130,2,1.011017346,0.977027661,0.030473511,0.000468823
20200831,鬼畜,3,1910,1832,75,1,1.018123667,0.976545842,0.039978678,0.000533049
20200831,鬼畜,4,594,573,21,0,1.020618557,0.984536082,0.036082474,
20200831,鬼畜,5,111,105,6,0,1.057142857,1,0.057142857,
20200930,付费,1,9,9,0,0,1,1,,
20200930,付费,2,6,5,0,0,1.5,1.25,,
20200930,付费,3,6,6,0,0,1.2,1.2,,
20200930,付费,4,11,10,0,0,1.571428571,1.428571429,,
20200930,付费,5,4,4,0,0,1,1,,
20200930,动画,0,291,252,0,33,1.145669291,0.992125984,,0.12992126
20200930,动画,1,375457,366276,0,111,1.015904583,0.991062804,,0.000300342
20200930,动画,2,46767,45184,1393,18,1.017979583,0.983522344,0.030321499,0.000391807
20200930,动画,3,15859,15354,457,5,1.018168978,0.985747304,0.02934001,0.000321007
20200930,动画,4,3739,3605,123,0,1.022143248,0.985511208,0.033624932,
20200930,动画,5,493,471,21,0,1.04670913,1,0.044585987,
20200930,国创,0,18,14,0,3,1.285714286,1,,0.214285714
20200930,国创,1,28439,27558,0,10,1.025235228,0.993474891,,0.000360503
20200930,国创,2,3681,3561,106,3,1.0225,0.989166667,0.029444444,0.000833333
20200930,国创,3,1388,1352,35,0,1.017595308,0.991202346,0.025659824,
20200930,国创,4,341,329,12,0,1.020958084,0.98502994,0.035928144,
20200930,国创,5,68,65,3,0,1.03030303,0.984848485,0.045454545,
20200930,娱乐,0,223,192,0,30,1.161458333,1,,0.15625
20200930,娱乐,1,466010,457299,0,136,1.013087241,0.994149873,,0.000295659
20200930,娱乐,2,60746,59207,1401,26,1.015802411,0.990067056,0.023427702,0.000434775
20200930,娱乐,3,17598,17205,374,1,1.015171618,0.992500721,0.021574849,5.77E-05
20200930,娱乐,4,2534,2451,72,0,1.027991886,0.994320487,0.029208925,
20200930,娱乐,5,207,197,9,0,1.050761421,1,0.045685279,
20200930,影视,0,325,276,0,45,1.169064748,0.992805755,,0.161870504
20200930,影视,1,589432,571835,0,92,1.022258142,0.991739479,,0.000159557
20200930,影视,2,45892,44233,1522,7,1.023598162,0.986594995,0.033947451,0.000156132
20200930,影视,3,13065,12651,388,2,1.023662148,0.991224634,0.030400376,0.000156703
20200930,影视,4,2413,2345,64,1,1.02855925,0.999573743,0.027280477,0.000426257
20200930,影视,5,292,286,6,0,1.013888889,0.993055556,0.020833333,
20200930,数码,0,47,41,0,6,1.119047619,0.976190476,,0.142857143
20200930,数码,1,90909,87053,0,8,1.04270181,0.998474526,,9.18E-05
20200930,数码,2,8377,7920,410,2,1.048173173,0.990990991,0.051301301,0.00025025
20200930,数码,3,2903,2766,132,0,1.039756447,0.990687679,0.047277937,
20200930,数码,4,951,915,34,0,1.047356828,1.007709251,0.037444934,
20200930,数码,5,136,133,3,0,1.03030303,1.007575758,0.022727273,
20200930,时尚,0,64,53,0,11,1.230769231,1.019230769,,0.211538462
20200930,时尚,1,133587,127646,0,26,1.039984118,0.993733019,,0.000202412
20200930,时尚,2,12991,12396,471,12,1.040445299,0.992791927,0.037722249,0.000961076
20200930,时尚,3,6695,6291,342,3,1.048387097,0.985123708,0.053554651,0.000469778
20200930,时尚,4,3145,3025,106,0,1.038982491,0.99933928,0.03501817,
20200930,时尚,5,641,628,13,0,1.032206119,1.011272142,0.020933977,
20200930,游戏,0,1698,1443,0,231,1.173462336,0.99723566,,0.159640636
20200930,游戏,1,2954718,2872030,0,669,1.02285919,0.994234401,,0.000231593
20200930,游戏,2,184390,176907,6750,91,1.02738543,0.985691601,0.037609695,0.000507034
20200930,游戏,3,50908,48710,1895,29,1.033811912,0.989176127,0.038482627,0.000588916
20200930,游戏,4,9760,9435,304,6,1.021347844,0.987337798,0.031812474,0.000627878
20200930,游戏,5,1403,1360,39,0,1.028592375,0.997067449,0.028592375,
20200930,生活,0,1747,1495,0,219,1.112738854,0.952229299,,0.139490446
20200930,生活,1,3581882,3421140,0,399,1.00054638,0.955645452,,0.000111455
20200930,生活,2,153818,146221,6276,74,0.989635139,0.940757516,0.040378565,0.000476102
20200930,生活,3,46100,43744,1965,22,0.982000213,0.931813825,0.041857493,0.000468634
20200930,生活,4,11954,11433,471,4,0.918619842,0.878582956,0.036194575,0.000307385
20200930,生活,5,1595,1525,69,0,0.815439673,0.779652352,0.035276074,
20200930,电影,1,31,29,0,0,1,0.935483871,,
20200930,电影,2,19,18,1,0,1.055555556,1,0.055555556,
20200930,电影,3,18,18,0,0,1,1,,
20200930,电影,4,8,8,0,0,1,1,,
20200930,电影,5,2,2,0,0,1,1,,
20200930,电视剧,1,44,43,0,0,0.936170213,0.914893617,,
20200930,电视剧,2,18,16,2,0,1.125,1,0.125,
20200930,电视剧,3,13,13,0,0,1.083333333,1.083333333,,
20200930,电视剧,4,7,7,0,0,1.166666667,1.166666667,,
20200930,电视剧,5,5,5,0,0,1.25,1.25,,
20200930,番剧,0,4,4,0,0,1,1,,
20200930,番剧,1,4118,4063,0,1,1.005862237,0.992427943,,0.00024426
20200930,番剧,2,2054,2027,21,2,1.004400978,0.991198044,0.010268949,0.000977995
20200930,番剧,3,904,885,17,0,1.012318029,0.991041433,0.019036954,
20200930,番剧,4,171,169,1,0,0.994186047,0.98255814,0.005813953,
20200930,番剧,5,22,21,1,0,1.047619048,1,0.047619048,
20200930,知识,0,149,124,0,20,1.192,0.992,,0.16
20200930,知识,1,249407,230973,0,45,1.071188668,0.992015702,,0.000193272
20200930,知识,2,43529,40136,2995,6,1.054813774,0.972593113,0.07257615,0.000145395
20200930,知识,3,15335,14145,1091,3,1.068492196,0.985576923,0.07601728,0.00020903
20200930,知识,4,4360,4083,256,0,1.05594575,0.988859288,0.062000484,
20200930,知识,5,599,556,40,0,1.087114338,1.00907441,0.072595281,
20200930,纪录片,0,8,6,0,2,1.333333333,1,,0.333333333
20200930,纪录片,1,24700,24431,0,2,1.007834177,0.996858169,,8.16E-05
20200930,纪录片,2,1990,1921,65,1,1.023136247,0.987660668,0.033419023,0.000514139
20200930,纪录片,3,630,611,18,0,1.016129032,0.985483871,0.029032258,
20200930,纪录片,4,172,165,7,0,1.005847953,0.964912281,0.040935673,
20200930,纪录片,5,30,29,1,0,1.034482759,1,0.034482759,
20200930,美食,0,104,92,0,12,,,,
20200930,美食,1,140462,135866,0,18,,,,
20200930,美食,2,6987,6611,314,9,,,,
20200930,美食,3,2875,2686,146,2,,,,
20200930,美食,4,1584,1530,50,2,,,,
20200930,美食,5,437,412,23,0,,,,
20200930,舞蹈,0,30,26,0,4,1.153846154,1,,0.153846154
20200930,舞蹈,1,101506,98799,0,33,1.022246392,0.994984743,,0.000332336
20200930,舞蹈,2,12354,11969,327,5,1.018214786,0.986483145,0.02695129,0.000412099
20200930,舞蹈,3,3917,3817,86,4,1.010577915,0.984778122,0.022187822,0.001031992
20200930,舞蹈,4,1258,1225,33,0,1.008012821,0.981570513,0.026442308,
20200930,舞蹈,5,186,181,5,0,1.027624309,1,0.027624309,
20200930,资讯,1,45,45,0,0,0.97826087,0.97826087,,
20200930,资讯,2,44,42,1,0,0.956521739,0.913043478,0.02173913,
20200930,资讯,3,56,49,6,0,1.142857143,1,0.12244898,
20200930,资讯,4,63,58,5,0,1.05,0.966666667,0.083333333,
20200930,资讯,5,40,38,2,0,1.025641026,0.974358974,0.051282051,
20200930,音乐,0,295,254,0,40,1.166007905,1.003952569,,0.158102767
20200930,音乐,1,574006,560113,0,104,1.018618881,0.993964657,,0.000184556
20200930,音乐,2,49595,47884,1557,21,1.024668912,0.989318403,0.032168757,0.000433875
20200930,音乐,3,14203,13732,419,4,1.01981762,0.98599842,0.030085446,0.000287212
20200930,音乐,4,3049,2944,96,1,1.020073603,0.984944798,0.032117765,0.00033456
20200930,音乐,5,468,454,14,0,1.028571429,0.997802198,0.030769231,
20200930,鬼畜,0,42,37,0,4,1.166666667,1.027777778,,0.111111111
20200930,鬼畜,1,17545,17312,0,17,1.001484103,0.988184257,,0.000970375
20200930,鬼畜,2,4341,4251,82,2,1.006492001,0.985624855,0.019012288,0.000463714
20200930,鬼畜,3,1923,1882,39,1,1.006806283,0.985340314,0.020418848,0.00052356
20200930,鬼畜,4,600,589,11,0,1.01010101,0.991582492,0.018518519,
20200930,鬼畜,5,113,112,1,0,1.018018018,1.009009009,0.009009009,
20201031,付费,1,9,9,0,0,1,1,,
20201031,付费,2,6,6,0,0,1,1,,
20201031,付费,3,7,7,0,0,1.166666667,1.166666667,,
20201031,付费,4,11,11,0,0,1,1,,
20201031,付费,5,3,3,0,0,0.75,0.75,,
20201031,动画,0,329,289,0,35,1.130584192,0.993127148,,0.120274914
20201031,动画,1,381787,370740,0,244,1.016859454,0.987436644,,0.000649875
20201031,动画,2,47288,45596,1396,87,1.011140334,0.974960977,0.029850108,0.001860286
20201031,动画,3,16024,15481,486,9,1.010404187,0.976164954,0.03064506,0.000567501
20201031,动画,4,3806,3654,146,0,1.01791923,0.977266649,0.039047874,
20201031,动画,5,510,480,30,0,1.034482759,0.973630832,0.060851927,
20201031,国创,0,19,17,0,2,1.055555556,0.944444444,,0.111111111
20201031,国创,1,29432,28178,0,18,1.03491684,0.990822462,,0.000632934
20201031,国创,2,3761,3602,133,6,1.021733225,0.978538441,0.036131486,0.001629992
20201031,国创,3,1406,1352,50,3,1.0129683,0.974063401,0.036023055,0.002161383
20201031,国创,4,343,330,13,0,1.005865103,0.967741935,0.038123167,
20201031,国创,5,67,67,0,0,0.985294118,0.985294118,,
20201031,娱乐,0,255,223,0,29,1.143497758,1,,0.130044843
20201031,娱乐,1,471232,460913,0,212,1.011205768,0.989062466,,0.000454926
20201031,娱乐,2,61439,59810,1437,65,1.011408159,0.984591578,0.023655879,0.001070029
20201031,娱乐,3,17691,17298,364,7,1.005284691,0.982952608,0.020684169,0.000397772
20201031,娱乐,4,2554,2484,61,1,1.00789266,0.98026835,0.024072612,0.000394633
20201031,娱乐,5,222,206,11,0,1.072463768,0.995169082,0.053140097,
20201031,影视,0,377,323,0,47,1.16,0.993846154,,0.144615385
20201031,影视,1,605431,583783,0,219,1.02714308,0.990416197,,0.000371544
20201031,影视,2,46731,44987,1517,72,1.018282054,0.980279787,0.03305587,0.001568901
20201031,影视,3,13332,12869,431,7,1.02043628,0.984998086,0.032988902,0.000535783
20201031,影视,4,2457,2389,65,1,1.018234563,0.990053875,0.026937422,0.000414422
20201031,影视,5,297,290,7,0,1.017123288,0.993150685,0.023972603,
20201031,数码,0,57,47,0,9,1.212765957,1,,0.191489362
20201031,数码,1,93710,89893,0,32,1.030811031,0.988823989,,0.000352
20201031,数码,2,8670,8150,431,34,1.034976722,0.972901994,0.0514504,0.004058732
20201031,数码,3,3009,2805,173,18,1.036513951,0.966241819,0.059593524,0.006200482
20201031,数码,4,970,923,44,0,1.01997897,0.970557308,0.046267087,
20201031,数码,5,139,134,5,0,1.022058824,0.985294118,0.036764706,
20201031,时尚,0,77,64,0,10,1.203125,1,,0.15625
20201031,时尚,1,137252,131612,0,67,1.027435304,0.985215627,,0.000501546
20201031,时尚,2,13154,12534,470,46,1.012547148,0.9648218,0.036178893,0.003540913
20201031,时尚,3,6768,6432,247,20,1.010903659,0.960716953,0.036893204,0.002987304
20201031,时尚,4,3163,3041,103,2,1.00572337,0.966931638,0.032750397,0.00063593
20201031,时尚,5,668,633,34,0,1.042121685,0.987519501,0.053042122,
20201031,游戏,0,1933,1693,0,216,1.138398115,0.997055359,,0.127208481
20201031,游戏,1,3034439,2932890,0,1377,1.026980917,0.992612493,,0.000466034
20201031,游戏,2,189040,180399,7133,742,1.025218287,0.978355659,0.03868431,0.004024079
20201031,游戏,3,51543,49382,1898,43,1.012473482,0.970024358,0.037282942,0.000844661
20201031,游戏,4,9968,9599,349,1,1.021311475,0.983504098,0.035758197,0.000102459
20201031,游戏,5,1434,1388,44,0,1.02209551,0.989308624,0.031361368,
20201031,生活,0,2085,1782,0,249,1.193474528,1.020034345,,0.142530052
20201031,生活,1,3836390,3576927,1,1045,1.071054267,0.998616649,2.79E-07,0.000291746
20201031,生活,2,162437,153794,6422,462,1.056033754,0.999843971,0.04175064,0.00300355
20201031,生活,3,49009,46524,1948,64,1.063101952,1.009197397,0.042255965,0.001388286
20201031,生活,4,12795,12220,528,6,1.07035302,1.022251966,0.044169316,0.000501924
20201031,生活,5,1743,1668,75,0,1.092789969,1.045768025,0.047021944,
20201031,电影,1,31,30,0,0,1,0.967741935,,
20201031,电影,2,20,19,0,1,1.052631579,1,,0.052631579
20201031,电影,3,16,16,0,0,0.888888889,0.888888889,,
20201031,电影,4,9,8,1,0,1.125,1,0.125,
20201031,电影,5,2,2,0,0,1,1,,
20201031,电视剧,1,42,42,0,0,0.954545455,0.954545455,,
20201031,电视剧,2,19,19,0,0,1.055555556,1.055555556,,
20201031,电视剧,3,12,12,0,0,0.923076923,0.923076923,,
20201031,电视剧,4,8,8,0,0,1.142857143,1.142857143,,
20201031,电视剧,5,5,5,0,0,1,1,,
20201031,番剧,0,5,4,0,1,1.25,1,,0.25
20201031,番剧,1,4108,4040,0,4,0.997571637,0.981058766,,0.000971345
20201031,番剧,2,2059,2029,27,2,1.002434275,0.987828627,0.013145083,0.00097371
20201031,番剧,3,900,887,13,0,0.995575221,0.98119469,0.014380531,
20201031,番剧,4,171,169,2,0,1,0.988304094,0.011695906,
20201031,番剧,5,23,22,1,0,1.045454545,1,0.045454545,
20201031,知识,0,182,149,0,31,1.22147651,1,,0.208053691
20201031,知识,1,266980,246922,0,87,1.070459129,0.990036366,,0.000348827
20201031,知识,2,45678,42210,2993,38,1.049369386,0.969698362,0.068758759,0.000872981
20201031,知识,3,16123,14900,1127,12,1.051385719,0.971633518,0.073492012,0.000782524
20201031,知识,4,4613,4299,300,0,1.058027523,0.986009174,0.068807339,
20201031,知识,5,631,597,33,0,1.053422371,0.996661102,0.05509182,
20201031,纪录片,0,12,8,0,4,1.5,1,,0.5
20201031,纪录片,1,24545,24299,0,5,0.993724696,0.983765182,,0.000202429
20201031,纪录片,2,1983,1926,51,5,0.996482412,0.967839196,0.025628141,0.002512563
20201031,纪录片,3,622,604,18,0,0.987301587,0.958730159,0.028571429,
